source_id	archive_path	disposition	source_kind	repository	source_ref	source_commit	original_path	sha256	captured_at	era_authority	current_status	sensitivity	license	notes
repo-agent-mesh:research/research-caching-routing.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-caching-routing.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-caching-routing.md	6818d4c1641bf0450bbac81ec6cd782c569f6cc0c61f8af36b6421361dcb74a1	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/qwen38-flash-next-apple-silicon-evidence-2026-08-27.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/qwen38-flash-next-apple-silicon-evidence-2026-08-27.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/qwen38-flash-next-apple-silicon-evidence-2026-08-27.md	e08a4eb8aa8eedf7dcdbfb55bc4cfe3811a3008aa17b828c0ddc49300bf893d2	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/mine-v2v3-digest.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/mine-v2v3-digest.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/mine-v2v3-digest.md	9a2985e2889b38d3b69b4ebe02567650e91c0985683a3c76dfb42d18656b884d	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/INDEX.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/INDEX.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/INDEX.md	73b7a6546d88472330718d6fd83fa16dc19d827d8ad79fabbf840d23986239e1	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/research-free-routing-subscriptions.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-free-routing-subscriptions.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-free-routing-subscriptions.md	c08c2295dbbbcdf2473d5bf79b64f9c14bbefd7464ac6ab7426f0740df5f6645	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/research-memory-context.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-memory-context.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-memory-context.md	8c69ca54c7395e7279b22bebdfd72f6ade35311c3cb77fc3d3962046e890e0bb	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/research-trading-polymarket.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-trading-polymarket.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-trading-polymarket.md	a851cda9159d2a4d5c3adc387bc502e4eed8a8050eb472f53c12a6bc504a7a25	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/omlx-qwen38-oq4e-profile-verify-2026-08-26.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/omlx-qwen38-oq4e-profile-verify-2026-08-26.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/omlx-qwen38-oq4e-profile-verify-2026-08-26.md	2999c2074ea57ed559d1fbd75d11f8e33c34088688575ce247ef985e8919e10f	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/mine-backup-config-digest.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/mine-backup-config-digest.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/mine-backup-config-digest.md	5ece08da26688cf2d6c122fb5988d0bafaeb522923d1fd4ce34b52163760d313	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/research-hermes-ecosystem.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-hermes-ecosystem.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-hermes-ecosystem.md	17d282e8b602728756a3f441abcc58c88425780f2f9f159bbffe28e0f4609c64	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/govcon-overlap-map.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/govcon-overlap-map.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/govcon-overlap-map.md	d46b43be3dd151198c1d7b5eed85a985692d60ab6caf4320089a8c7ae89b4395	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/PREFIX-CACHE-INTERNALS-GDN.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/PREFIX-CACHE-INTERNALS-GDN.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/PREFIX-CACHE-INTERNALS-GDN.md	953aa8a34a921d1a0607525d0729de44d49350977105a7f78d3ed561abbf1ac4	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/research-swarmclaw-command-center.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-swarmclaw-command-center.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-swarmclaw-command-center.md	4e8b322051f4dc6b9ccf27719e128589d515b3c6acbe8a53ca9ebb90540f1d9c	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/research-agentic-engineering.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-agentic-engineering.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-agentic-engineering.md	ec63db7c4dfcc320256b21db9aee4e710540b790e7b9c9e382f524d0709efa08	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:command-center/README.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/command-center/README.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	command-center/README.md	37243869be8d70563e3af61d481a4346c10cdf8c14d5e7aeed78a1138deb8d1e	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:evals/tracking/README.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/evals/tracking/README.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	evals/tracking/README.md	ae995ed090fb40bb87146588606763e88c466433039ddf5f8c61704b2dad6881	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:evals/LIVE-MODE.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/evals/LIVE-MODE.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	evals/LIVE-MODE.md	5b5376928076d011b17b4582b15a9b4606a81bba863cfb052a7a60cca0dc4d4e	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:Agent SDLC.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/Agent SDLC.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	Agent SDLC.md	a6dd4299a866a6fee2a7e54945f5e818d52aecf112174a4f06d26ccd45437a9c	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:swarmclaw/docs/AUTONOMY-DIAL.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/swarmclaw/docs/AUTONOMY-DIAL.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	swarmclaw/docs/AUTONOMY-DIAL.md	4f7efdaddce73cbc546be47a5a162e6e28ba1c109d88aaaf02cb6b06c458e4fa	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:swarmclaw/README.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/swarmclaw/README.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	swarmclaw/README.md	7bc9eb4ad9a18ab93de7f6726b641900928c08aece027a8cfc30ced63fb0d7fe	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/research/LIVE-RUNTIME-INSTRUCTION-AUDIT.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/research/LIVE-RUNTIME-INSTRUCTION-AUDIT.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/research/LIVE-RUNTIME-INSTRUCTION-AUDIT.md	f9dfedfd6496abf990bef368cd1a81cdf3e3c5a7c01e0f01ac439d65374f34f7	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/research/SOTA-GITHUB-METADATA-RECEIPT.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/research/SOTA-GITHUB-METADATA-RECEIPT.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/research/SOTA-GITHUB-METADATA-RECEIPT.md	ba61744dcb0373869bb1a5b302a8e63e1855b5816464ce116e2b942f413fdb6c	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/research/SOTA-PRIMARY-SOURCE-COMPARISON.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/research/SOTA-PRIMARY-SOURCE-COMPARISON.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/research/SOTA-PRIMARY-SOURCE-COMPARISON.md	f139ed4f9cd98843fa5a87fc72d777e706b9ead48b2144367af2766ae6a3763b	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/START-HERE.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/START-HERE.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/START-HERE.md	11d9bce2a82a53a6bad71c5cb8f5fabb2be87ae64dbe22c9b5d861603ecc9cc0	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/architecture/SDLC-MVP-FIRST-PRINCIPLES.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/architecture/SDLC-MVP-FIRST-PRINCIPLES.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/architecture/SDLC-MVP-FIRST-PRINCIPLES.md	4c0c2333fc5e558b2980afb4b4be7e5b459cdc554e1bb3b59077a1eefcf509ed	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/architecture/AGENT-PLATFORM-APPROVAL-BRIEF.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/architecture/AGENT-PLATFORM-APPROVAL-BRIEF.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/architecture/AGENT-PLATFORM-APPROVAL-BRIEF.md	443417d4a80870a40b2f6c97323d7391b4a5131bb64f2b29147232b3266a9290	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/INTENT.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/INTENT.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/INTENT.md	6a8628e5cc5f63599c14a917c57beca812aa38fedd67ae17a322bcbe68e72f07	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/migration/LEGACY-SOURCE-CATALOG.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/migration/LEGACY-SOURCE-CATALOG.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/migration/LEGACY-SOURCE-CATALOG.md	5c6c635748e6f04d71d40bab963ada287c845bb73586d5ee3e66acad51138603	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/migration/ARCHITECTURE-EVIDENCE-TRACEABILITY.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/migration/ARCHITECTURE-EVIDENCE-TRACEABILITY.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/migration/ARCHITECTURE-EVIDENCE-TRACEABILITY.md	8ae02252cd0fc171795cceb21ab41378017999fc0042cb52806bb1ba71af06d1	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/migration/INHERITED-COMPONENT-DISPOSITION-MANIFEST.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/migration/INHERITED-COMPONENT-DISPOSITION-MANIFEST.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/migration/INHERITED-COMPONENT-DISPOSITION-MANIFEST.md	e78c6ada05b1e3b477a9958d93a4b2863282919022364735bf4a659272567015	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
